,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
109,2020-05-10,4099463.954208377,3962837.458691867,4218679.079427961,4099463.954208377,4099463.954208377,2080.222820943747,2080.222820943747,2080.222820943747,2080.222820943747,2080.222820943747,2080.222820943747,0.0,0.0,0.0,4101544.1770293205
110,2020-05-11,4187890.4300067383,4049866.3849704997,4306254.119049194,4187890.430006738,4187890.4300067383,-10999.425019508231,-10999.425019508231,-10999.425019508231,-10999.425019508231,-10999.425019508231,-10999.425019508231,0.0,0.0,0.0,4176891.00498723
111,2020-05-12,4276316.9058051,4128364.8353196755,4387133.489791023,4276316.9058051,4276316.9058051,-14657.398555106909,-14657.398555106909,-14657.398555106909,-14657.398555106909,-14657.398555106909,-14657.398555106909,0.0,0.0,0.0,4261659.507249993
112,2020-05-13,4364743.38160346,4237921.442263704,4488535.593679455,4364743.381603459,4364743.38160346,-7006.208342780753,-7006.208342780753,-7006.208342780753,-7006.208342780753,-7006.208342780753,-7006.208342780753,0.0,0.0,0.0,4357737.1732606795
113,2020-05-14,4453169.857401821,4335028.368881414,4586017.061626745,4453169.857401821,4453169.857401821,148.08121887980175,148.08121887980175,148.08121887980175,148.08121887980175,148.08121887980175,148.08121887980175,0.0,0.0,0.0,4453317.9386207005
114,2020-05-15,4541596.333200183,4404613.528184172,4689103.198339406,4541596.333200183,4541596.333200183,14138.29851665101,14138.29851665101,14138.29851665101,14138.29851665101,14138.29851665101,14138.29851665101,0.0,0.0,0.0,4555734.631716833
115,2020-05-16,4630022.808998544,4524148.203189097,4768396.533786099,4630022.808998544,4630022.808998544,16296.429360900704,16296.429360900704,16296.429360900704,16296.429360900704,16296.429360900704,16296.429360900704,0.0,0.0,0.0,4646319.238359445
116,2020-05-17,4718449.284796906,4594076.271552163,4870542.428326156,4718449.284796905,4718449.284796906,2080.222820936552,2080.222820936552,2080.222820936552,2080.222820936552,2080.222820936552,2080.222820936552,0.0,0.0,0.0,4720529.507617842
117,2020-05-18,4806875.760595268,4672376.571179003,4915568.505280826,4806875.760595268,4806875.760595268,-10999.42501947381,-10999.42501947381,-10999.42501947381,-10999.42501947381,-10999.42501947381,-10999.42501947381,0.0,0.0,0.0,4795876.335575794
118,2020-05-19,4906693.430293929,4740363.97350236,5061110.155318763,4906693.430293929,4906693.430293929,-14657.398555102603,-14657.398555102603,-14657.398555102603,-14657.398555102603,-14657.398555102603,-14657.398555102603,0.0,0.0,0.0,4892036.031738826
119,2020-05-20,5006511.09999259,4870927.31124541,5130009.575063245,5006511.09999259,5006511.09999259,-7006.20834277594,-7006.20834277594,-7006.20834277594,-7006.20834277594,-7006.20834277594,-7006.20834277594,0.0,0.0,0.0,4999504.891649814
120,2020-05-21,5106328.76969125,4973985.927957248,5228431.013944779,5106328.769691249,5106328.76969125,148.08121888961634,148.08121888961634,148.08121888961634,148.08121888961634,148.08121888961634,148.08121888961634,0.0,0.0,0.0,5106476.85091014
121,2020-05-22,5206146.4393899115,5089963.416849028,5343438.35003459,5206146.439389911,5206146.4393899115,14138.2985166571,14138.2985166571,14138.2985166571,14138.2985166571,14138.2985166571,14138.2985166571,0.0,0.0,0.0,5220284.737906569
122,2020-05-23,5305964.109088574,5201802.24848475,5452915.94047505,5305964.109088574,5305964.109088574,16296.42936088951,16296.42936088951,16296.42936088951,16296.42936088951,16296.42936088951,16296.42936088951,0.0,0.0,0.0,5322260.538449463
123,2020-05-24,5405781.778787235,5271594.606452253,5536420.80912582,5405781.778787235,5405781.778787235,2080.2228209939817,2080.2228209939817,2080.2228209939817,2080.2228209939817,2080.2228209939817,2080.2228209939817,0.0,0.0,0.0,5407862.001608229
124,2020-05-25,5505599.448485896,5367571.20841446,5635608.76566823,5505599.448485896,5505599.448485896,-10999.425019484235,-10999.425019484235,-10999.425019484235,-10999.425019484235,-10999.425019484235,-10999.425019484235,0.0,0.0,0.0,5494600.023466412
125,2020-05-26,5605417.118184558,5461444.722172128,5727852.128691416,5605417.118184557,5605417.118184558,-14657.398555100659,-14657.398555100659,-14657.398555100659,-14657.398555100659,-14657.398555100659,-14657.398555100659,0.0,0.0,0.0,5590759.719629457
126,2020-05-27,5719776.921372756,5599286.439467995,5839440.99594811,5719776.921372756,5719776.921372756,-7006.208342771129,-7006.208342771129,-7006.208342771129,-7006.208342771129,-7006.208342771129,-7006.208342771129,0.0,0.0,0.0,5712770.713029985
127,2020-05-28,5834136.724560957,5682465.444567508,5965989.339904138,5834136.724560957,5834136.724560957,148.0812188465771,148.0812188465771,148.0812188465771,148.0812188465771,148.0812188465771,148.0812188465771,0.0,0.0,0.0,5834284.805779804
128,2020-05-29,5948496.527749161,5838186.019280942,6083941.421208917,5948496.527749161,5948496.527749161,14138.298516620618,14138.298516620618,14138.298516620618,14138.298516620618,14138.298516620618,14138.298516620618,0.0,0.0,0.0,5962634.826265782
129,2020-05-30,6062856.330937359,5954573.895111977,6214042.136728207,6062856.330937358,6062856.330937359,16296.429360878314,16296.429360878314,16296.429360878314,16296.429360878314,16296.429360878314,16296.429360878314,0.0,0.0,0.0,6079152.760298237
130,2020-05-31,6177216.1341255605,6049696.138553435,6293498.841462376,6177216.1341255605,6177216.1341255605,2080.2228209791037,2080.2228209791037,2080.2228209791037,2080.2228209791037,2080.2228209791037,2080.2228209791037,0.0,0.0,0.0,6179296.35694654
131,2020-06-01,6291575.937313758,6139434.429735687,6430878.887458609,6291575.937313758,6291575.937313758,-10999.425019489083,-10999.425019489083,-10999.425019489083,-10999.425019489083,-10999.425019489083,-10999.425019489083,0.0,0.0,0.0,6280576.512294269
132,2020-06-02,6405935.74050196,6246378.055614884,6515537.297256741,6405935.740501959,6405935.74050196,-14657.39855509872,-14657.39855509872,-14657.39855509872,-14657.39855509872,-14657.39855509872,-14657.39855509872,0.0,0.0,0.0,6391278.341946861
133,2020-06-03,6520295.543690159,6380655.377492596,6639231.747693204,6520295.543690158,6520295.543690159,-7006.208342765007,-7006.208342765007,-7006.208342765007,-7006.208342765007,-7006.208342765007,-7006.208342765007,0.0,0.0,0.0,6513289.3353473935
134,2020-06-04,6643866.618580841,6510588.6804512935,6772179.38916035,6643866.618580841,6643866.618580841,148.0812188611205,148.0812188611205,148.0812188611205,148.0812188611205,148.0812188611205,148.0812188611205,0.0,0.0,0.0,6644014.6997997025
135,2020-06-05,6767437.69347152,6634858.767234422,6900433.324081408,6767437.693471519,6767437.69347152,14138.298516633913,14138.298516633913,14138.298516633913,14138.298516633913,14138.298516633913,14138.298516633913,0.0,0.0,0.0,6781575.991988154
136,2020-06-06,6891008.768362203,6782617.654925672,7022342.167764027,6891008.768362202,6891008.768362203,16296.429360883649,16296.429360883649,16296.429360883649,16296.429360883649,16296.429360883649,16296.429360883649,0.0,0.0,0.0,6907305.197723086
137,2020-06-07,7014579.843252885,6876474.050964351,7129758.484739548,7014579.843252884,7014579.843252885,2080.222820964226,2080.222820964226,2080.222820964226,2080.222820964226,2080.222820964226,2080.222820964226,0.0,0.0,0.0,7016660.06607385
138,2020-06-08,7138150.918143568,7013584.641883003,7255780.514887657,7138150.918143567,7138150.918143568,-10999.425019493932,-10999.425019493932,-10999.425019493932,-10999.425019493932,-10999.425019493932,-10999.425019493932,0.0,0.0,0.0,7127151.493124073
139,2020-06-09,7261721.993034249,7114891.404007088,7366251.947226362,7261721.993034249,7261721.993034249,-14657.398555110436,-14657.398555110436,-14657.398555110436,-14657.398555110436,-14657.398555110436,-14657.398555110436,0.0,0.0,0.0,7247064.594479139
140,2020-06-10,7385293.067924929,7266435.757665663,7520971.232389584,7385293.067924928,7385293.067924929,-7006.208342761505,-7006.208342761505,-7006.208342761505,-7006.208342761505,-7006.208342761505,-7006.208342761505,0.0,0.0,0.0,7378286.859582167
141,2020-06-11,7519470.096179853,7385291.525314415,7650501.940151775,7519470.096179853,7519470.096179853,148.0812188662066,148.0812188662066,148.0812188662066,148.0812188662066,148.0812188662066,148.0812188662066,0.0,0.0,0.0,7519618.17739872
142,2020-06-12,7653647.124434775,7524830.28552356,7807183.924972498,7653647.124434775,7653647.124434775,14138.298516640005,14138.298516640005,14138.298516640005,14138.298516640005,14138.298516640005,14138.298516640005,0.0,0.0,0.0,7667785.422951415
143,2020-06-13,7787824.152689704,7682406.287694041,7926338.389958637,7787824.152689703,7787824.152689704,16296.429360872453,16296.429360872453,16296.429360872453,16296.429360872453,16296.429360872453,16296.429360872453,0.0,0.0,0.0,7804120.582050576
144,2020-06-14,7922001.180944629,7797187.515999811,8055429.744099455,7922001.180944629,7922001.180944629,2080.2228210293392,2080.2228210293392,2080.2228210293392,2080.2228210293392,2080.2228210293392,2080.2228210293392,0.0,0.0,0.0,7924081.403765658
145,2020-06-15,8056178.209199551,7918517.102811424,8178302.409500355,8056178.20919955,8056178.209199551,-10999.42501949878,-10999.42501949878,-10999.42501949878,-10999.42501949878,-10999.42501949878,-10999.42501949878,0.0,0.0,0.0,8045178.784180052
146,2020-06-16,8190355.237454476,8041525.988768939,8302944.28189007,8190355.237454476,8190355.237454476,-14657.398555106127,-14657.398555106127,-14657.398555106127,-14657.398555106127,-14657.398555106127,-14657.398555106127,0.0,0.0,0.0,8175697.838899369
147,2020-06-17,8324532.265709397,8176424.732910525,8443546.418922246,8324532.265709396,8324532.265709397,-7006.208342755382,-7006.208342755382,-7006.208342755382,-7006.208342755382,-7006.208342755382,-7006.208342755382,0.0,0.0,0.0,8317526.057366642
148,2020-06-18,8458709.293964323,8297403.629626328,8587642.875380756,8458709.293964323,8458709.293964323,148.0812188760212,148.0812188760212,148.0812188760212,148.0812188760212,148.0812188760212,148.0812188760212,0.0,0.0,0.0,8458857.375183199
149,2020-06-19,8618659.79867726,8476400.813526444,8757138.985428367,8618659.79867726,8618659.79867726,14138.298516646093,14138.298516646093,14138.298516646093,14138.298516646093,14138.298516646093,14138.298516646093,0.0,0.0,0.0,8632798.097193906
150,2020-06-20,8778610.3033902,8660803.619095907,8918063.831652422,8778610.303390197,8778610.3033902,16296.429360896018,16296.429360896018,16296.429360896018,16296.429360896018,16296.429360896018,16296.429360896018,0.0,0.0,0.0,8794906.732751096
151,2020-06-21,8938560.808103133,8779470.744118903,9080290.503477355,8938560.808103133,8938560.808103133,2080.222821006779,2080.222821006779,2080.222821006779,2080.222821006779,2080.222821006779,2080.222821006779,0.0,0.0,0.0,8940641.03092414
152,2020-06-22,9098511.312816072,8964789.21894385,9216488.89388926,9098511.312816072,9098511.312816072,-10999.425019509205,-10999.425019509205,-10999.425019509205,-10999.425019509205,-10999.425019509205,-10999.425019509205,0.0,0.0,0.0,9087511.887796562
153,2020-06-23,9258461.817529013,9125973.278377743,9369329.248789683,9258461.817529012,9258461.817529013,-14657.398555106554,-14657.398555106554,-14657.398555106554,-14657.398555106554,-14657.398555106554,-14657.398555106554,0.0,0.0,0.0,9243804.418973906
154,2020-06-24,9418412.322241949,9284631.43410575,9542895.03470418,9418412.322241947,9418412.322241949,-7006.208342749261,-7006.208342749261,-7006.208342749261,-7006.208342749261,-7006.208342749261,-7006.208342749261,0.0,0.0,0.0,9411406.1138992
155,2020-06-25,9578362.826954886,9454820.455507178,9722885.763972418,9578362.826954886,9578362.826954886,148.08121883771068,148.08121883771068,148.08121883771068,148.08121883771068,148.08121883771068,148.08121883771068,0.0,0.0,0.0,9578510.908173723
156,2020-06-26,9738313.331667822,9611343.738855746,9885109.583733302,9738313.331667822,9738313.331667822,14138.29851665218,14138.29851665218,14138.29851665218,14138.29851665218,14138.29851665218,14138.29851665218,0.0,0.0,0.0,9752451.630184473
157,2020-06-27,9925064.029073162,9799194.375161057,10062629.135259371,9925064.029073162,9925064.029073162,16296.429360893093,16296.429360893093,16296.429360893093,16296.429360893093,16296.429360893093,16296.429360893093,0.0,0.0,0.0,9941360.458434055
158,2020-06-28,10111814.726478497,9966434.595521145,10242329.330140822,10111814.726478495,10111814.726478497,2080.222820999583,2080.222820999583,2080.222820999583,2080.222820999583,2080.222820999583,2080.222820999583,0.0,0.0,0.0,10113894.949299496
159,2020-06-29,10298565.423883839,10127210.640097156,10416422.389366329,10298565.423883839,10298565.423883839,-10999.425019514052,-10999.425019514052,-10999.425019514052,-10999.425019514052,-10999.425019514052,-10999.425019514052,0.0,0.0,0.0,10287565.998864325
160,2020-06-30,10485316.121289173,10330292.391628921,10601183.877312984,10485316.121289171,10485316.121289173,-14657.398555102247,-14657.398555102247,-14657.398555102247,-14657.398555102247,-14657.398555102247,-14657.398555102247,0.0,0.0,0.0,10470658.722734071
161,2020-07-01,10672066.818694515,10549408.969537195,10813327.954311483,10672066.818694515,10672066.818694515,-7006.208342772591,-7006.208342772591,-7006.208342772591,-7006.208342772591,-7006.208342772591,-7006.208342772591,0.0,0.0,0.0,10665060.610351743
162,2020-07-02,10858817.516099857,10738334.238277465,10986779.207844418,10858817.516099855,10858817.516099857,148.08121884752538,148.08121884752538,148.08121884752538,148.08121884752538,148.08121884752538,148.08121884752538,0.0,0.0,0.0,10858965.597318705
163,2020-07-03,11045568.213505192,10926818.474196918,11184557.719555458,11045568.213505192,11045568.213505192,14138.298516665478,14138.298516665478,14138.298516665478,14138.298516665478,14138.298516665478,14138.298516665478,0.0,0.0,0.0,11059706.512021856
164,2020-07-04,11232318.910910536,11109386.068600196,11396856.840898067,11232318.910910536,11232318.910910536,16296.429360890164,16296.429360890164,16296.429360890164,16296.429360890164,16296.429360890164,16296.429360890164,0.0,0.0,0.0,11248615.340271426
165,2020-07-05,11439298.095463937,11321760.216090612,11595309.955141239,11439298.095463935,11439298.095463937,2080.222820992387,2080.222820992387,2080.222820992387,2080.222820992387,2080.222820992387,2080.222820992387,0.0,0.0,0.0,11441378.318284929
166,2020-07-06,11646277.280017352,11501516.247289676,11759860.496940926,11646277.280017352,11646277.280017352,-10999.425019485207,-10999.425019485207,-10999.425019485207,-10999.425019485207,-10999.425019485207,-10999.425019485207,0.0,0.0,0.0,11635277.854997866
167,2020-07-07,11853256.464570751,11708156.425584719,11989872.805375475,11853256.464570751,11853256.464570751,-14657.398555100304,-14657.398555100304,-14657.398555100304,-14657.398555100304,-14657.398555100304,-14657.398555100304,0.0,0.0,0.0,11838599.066015651
168,2020-07-08,12060235.649124166,11925206.020404838,12204188.254904505,12060235.649124166,12060235.649124166,-7006.208342767781,-7006.208342767781,-7006.208342767781,-7006.208342767781,-7006.208342767781,-7006.208342767781,0.0,0.0,0.0,12053229.440781398
169,2020-07-09,12267214.833677575,12118692.557895835,12411191.817714565,12267214.833677575,12267214.833677575,148.08121885261147,148.08121885261147,148.08121885261147,148.08121885261147,148.08121885261147,148.08121885261147,0.0,0.0,0.0,12267362.914896427
170,2020-07-10,12474194.018230982,12371326.232533213,12626151.250345726,12474194.018230982,12474194.018230982,14138.298516664356,14138.298516664356,14138.298516664356,14138.298516664356,14138.298516664356,14138.298516664356,0.0,0.0,0.0,12488332.316747647
171,2020-07-11,12681173.20278439,12563718.03554608,12828811.278100781,12681173.20278439,12681173.20278439,16296.429360878969,16296.429360878969,16296.429360878969,16296.429360878969,16296.429360878969,16296.429360878969,0.0,0.0,0.0,12697469.632145269
172,2020-07-12,12888152.38733779,12773925.882233571,13034145.519209366,12888152.387337789,12888152.38733779,2080.2228209698264,2080.2228209698264,2080.2228209698264,2080.2228209698264,2080.2228209698264,2080.2228209698264,0.0,0.0,0.0,12890232.61015876
173,2020-07-13,13118155.340382801,12972278.413716268,13230464.375437154,13118155.3403828,13118155.340382801,-10999.425019490056,-10999.425019490056,-10999.425019490056,-10999.425019490056,-10999.425019490056,-10999.425019490056,0.0,0.0,0.0,13107155.915363312
174,2020-07-14,13348158.2934278,13206935.220348313,13463582.159564339,13348158.293427799,13348158.2934278,-14657.398555098365,-14657.398555098365,-14657.398555098365,-14657.398555098365,-14657.398555098365,-14657.398555098365,0.0,0.0,0.0,13333500.894872703
175,2020-07-15,13578161.246472806,13454983.906810243,13708230.313114941,13578161.246472806,13578161.246472806,-7006.208342762967,-7006.208342762967,-7006.208342762967,-7006.208342762967,-7006.208342762967,-7006.208342762967,0.0,0.0,0.0,13571155.038130043
176,2020-07-16,13808164.199517803,13640200.49061146,13934505.60974341,13808164.199517801,13808164.199517803,148.08121885769734,148.08121885769734,148.08121885769734,148.08121885769734,148.08121885769734,148.08121885769734,0.0,0.0,0.0,13808312.28073666
177,2020-07-17,14038167.152562808,13903906.3481655,14227262.6592697,14038167.152562808,14038167.152562808,14138.298516635083,14138.298516635083,14138.298516635083,14138.298516635083,14138.298516635083,14138.298516635083,0.0,0.0,0.0,14052305.451079443
178,2020-07-18,14268170.105607813,14168210.522588853,14413846.18182474,14268170.105607811,14268170.105607813,16296.429360902534,16296.429360902534,16296.429360902534,16296.429360902534,16296.429360902534,16296.429360902534,0.0,0.0,0.0,14284466.534968715
179,2020-07-19,14498173.058652814,14376984.518230576,14637917.877728023,14498173.058652814,14498173.058652814,2080.2228209626305,2080.2228209626305,2080.2228209626305,2080.2228209626305,2080.2228209626305,2080.2228209626305,0.0,0.0,0.0,14500253.281473776
180,2020-07-20,14748490.816599367,14582148.832542244,14869515.462767398,14748490.816599365,14748490.816599367,-10999.42501950048,-10999.42501950048,-10999.42501950048,-10999.42501950048,-10999.42501950048,-10999.42501950048,0.0,0.0,0.0,14737491.391579866
181,2020-07-21,14998808.574545914,14856904.942428144,15106838.82642408,14998808.574545912,14998808.574545914,-14657.398555096423,-14657.398555096423,-14657.398555096423,-14657.398555096423,-14657.398555096423,-14657.398555096423,0.0,0.0,0.0,14984151.175990818
182,2020-07-22,15249126.332492467,15101903.935638431,15379341.493984358,15249126.332492467,15249126.332492467,-7006.208342784989,-7006.208342784989,-7006.208342784989,-7006.208342784989,-7006.208342784989,-7006.208342784989,0.0,0.0,0.0,15242120.124149682
183,2020-07-23,15499444.090439012,15337935.902306179,15620718.604432756,15499444.09043901,15499444.090439012,148.08121887224067,148.08121887224067,148.08121887224067,148.08121887224067,148.08121887224067,148.08121887224067,0.0,0.0,0.0,15499592.171657884
184,2020-07-24,15749761.848385567,15627107.088728808,15907497.188635375,15749761.848385565,15749761.848385567,14138.298516641175,14138.298516641175,14138.298516641175,14138.298516641175,14138.298516641175,14138.298516641175,0.0,0.0,0.0,15763900.146902207
185,2020-07-25,16000079.606332112,15888464.251300694,16142561.483494349,16000079.606332112,16000079.606332112,16296.429360899601,16296.429360899601,16296.429360899601,16296.429360899601,16296.429360899601,16296.429360899601,0.0,0.0,0.0,16016376.035693012
186,2020-07-26,16250397.364278667,16124114.164329482,16384846.13756092,16250397.364278667,16250397.364278667,2080.2228209477526,2080.2228209477526,2080.2228209477526,2080.2228209477526,2080.2228209477526,2080.2228209477526,0.0,0.0,0.0,16252477.587099614
187,2020-07-27,16500715.12222522,16350109.916012593,16631411.041173067,16500715.122225218,16500715.12222522,-10999.425019499753,-10999.425019499753,-10999.425019499753,-10999.425019499753,-10999.425019499753,-10999.425019499753,0.0,0.0,0.0,16489715.69720572
188,2020-07-28,16748748.65322443,16602066.672370356,16859288.07608886,16748748.653224427,16748748.65322443,-14657.39855510577,-14657.39855510577,-14657.39855510577,-14657.39855510577,-14657.39855510577,-14657.39855510577,0.0,0.0,0.0,16734091.254669324
189,2020-07-29,16996782.184223644,16836140.36868428,17146539.21784979,16996782.184223644,16996782.184223644,-7006.208342781488,-7006.208342781488,-7006.208342781488,-7006.208342781488,-7006.208342781488,-7006.208342781488,0.0,0.0,0.0,16989775.97588086
190,2020-07-30,17244815.715222854,17126344.12203169,17359022.02039072,17244815.71522285,17244815.715222854,148.08121887732676,148.08121887732676,148.08121887732676,148.08121887732676,148.08121887732676,148.08121887732676,0.0,0.0,0.0,17244963.79644173
191,2020-07-31,17492849.246222064,17365658.97333952,17632875.607362997,17492849.246222064,17492849.246222064,14138.29851664726,14138.29851664726,14138.29851664726,14138.29851664726,14138.29851664726,14138.29851664726,0.0,0.0,0.0,17506987.54473871
192,2020-08-01,17740882.777221274,17628008.47188496,17879728.777839374,17740882.77722127,17740882.777221274,16296.429360896676,16296.429360896676,16296.429360896676,16296.429360896676,16296.429360896676,16296.429360896676,0.0,0.0,0.0,17757179.20658217
193,2020-08-02,17988916.308220487,17875546.070769317,18124664.38216374,17988916.308220483,17988916.308220487,2080.222821012865,2080.222821012865,2080.222821012865,2080.222821012865,2080.222821012865,2080.222821012865,0.0,0.0,0.0,17990996.5310415
194,2020-08-03,18236949.83921969,18083732.314571157,18342291.586230785,18236949.83921969,18236949.83921969,-10999.425019510178,-10999.425019510178,-10999.425019510178,-10999.425019510178,-10999.425019510178,-10999.425019510178,0.0,0.0,0.0,18225950.41420018
195,2020-08-04,18484983.370218914,18341176.721501745,18626713.48062923,18484983.37021891,18484983.370218914,-14657.398555103831,-14657.398555103831,-14657.398555103831,-14657.398555103831,-14657.398555103831,-14657.398555103831,0.0,0.0,0.0,18470325.97166381
196,2020-08-05,18748416.678411216,18609804.54174456,18857171.05736839,18748416.678411216,18748416.678411216,-7006.208342775366,-7006.208342775366,-7006.208342775366,-7006.208342775366,-7006.208342775366,-7006.208342775366,0.0,0.0,0.0,18741410.47006844
197,2020-08-06,19011849.986603513,18890728.05492069,19141028.16518981,19011849.986603513,19011849.986603513,148.08121888714146,148.08121888714146,148.08121888714146,148.08121888714146,148.08121888714146,148.08121888714146,0.0,0.0,0.0,19011998.0678224
198,2020-08-07,19275283.294795815,19144207.591630626,19419296.73475889,19275283.294795815,19275283.294795815,14138.298516653349,14138.298516653349,14138.298516653349,14138.298516653349,14138.298516653349,14138.298516653349,0.0,0.0,0.0,19289421.59331247
199,2020-08-08,19538716.6029881,19413612.37417445,19699342.705683272,19538716.6029881,19538716.6029881,16296.42936088548,16296.42936088548,16296.42936088548,16296.42936088548,16296.42936088548,16296.42936088548,0.0,0.0,0.0,19555013.032348987
200,2020-08-09,19802149.911180407,19670789.66149521,19961475.737285823,19802149.911180407,19802149.911180407,2080.2228209903064,2080.2228209903064,2080.2228209903064,2080.2228209903064,2080.2228209903064,2080.2228209903064,0.0,0.0,0.0,19804230.134001397
201,2020-08-10,20065583.2193727,19927621.336832814,20201638.84689809,20065583.2193727,20065583.2193727,-10999.425019520604,-10999.425019520604,-10999.425019520604,-10999.425019520604,-10999.425019520604,-10999.425019520604,0.0,0.0,0.0,20054583.79435318
202,2020-08-11,20329016.527565002,20198825.668970164,20430964.016567282,20329016.527565002,20329016.527565002,-14657.39855510189,-14657.39855510189,-14657.39855510189,-14657.39855510189,-14657.39855510189,-14657.39855510189,0.0,0.0,0.0,20314359.1290099
203,2020-08-12,20592449.835757304,20452285.00801664,20708916.678127855,20592449.8357573,20592449.835757304,-7006.208342770555,-7006.208342770555,-7006.208342770555,-7006.208342770555,-7006.208342770555,-7006.208342770555,0.0,0.0,0.0,20585443.627414532
204,2020-08-13,20855883.1439496,20703900.882749587,20999427.105657067,20855883.143949598,20855883.1439496,148.08121884883093,148.08121884883093,148.08121884883093,148.08121884883093,148.08121884883093,148.08121884883093,0.0,0.0,0.0,20856031.22516845
205,2020-08-14,21119316.452141903,20978288.991809666,21260277.559075795,21119316.452141903,21119316.452141903,14138.29851662408,14138.29851662408,14138.29851662408,14138.29851662408,14138.29851662408,14138.29851662408,0.0,0.0,0.0,21133454.750658527
206,2020-08-15,21382749.760334197,21262483.584656157,21528277.19668476,21382749.760334194,21382749.760334197,16296.429360890816,16296.429360890816,16296.429360890816,16296.429360890816,16296.429360890816,16296.429360890816,0.0,0.0,0.0,21399046.18969509
207,2020-08-16,21646183.068526503,21517101.687354073,21770921.939244315,21646183.068526503,21646183.068526503,2080.22282098311,2080.22282098311,2080.22282098311,2080.22282098311,2080.22282098311,2080.22282098311,0.0,0.0,0.0,21648263.291347485
208,2020-08-17,21909616.37671879,21761242.437298354,22042336.068917304,21909616.37671879,21909616.37671879,-10999.425019519873,-10999.425019519873,-10999.425019519873,-10999.425019519873,-10999.425019519873,-10999.425019519873,0.0,0.0,0.0,21898616.951699268
209,2020-08-18,22173049.68491109,22032395.081824213,22283109.113783985,22173049.68491109,22173049.68491109,-14657.398555113608,-14657.398555113608,-14657.398555113608,-14657.398555113608,-14657.398555113608,-14657.398555113608,0.0,0.0,0.0,22158392.286355976
210,2020-08-19,22436482.99310339,22304181.16754713,22576178.50305081,22436482.993103385,22436482.99310339,-7006.208342765743,-7006.208342765743,-7006.208342765743,-7006.208342765743,-7006.208342765743,-7006.208342765743,0.0,0.0,0.0,22429476.784760624
211,2020-08-20,22699916.30129569,22576280.46225583,22839064.941728912,22699916.30129569,22699916.30129569,148.08121885864563,148.08121885864563,148.08121885864563,148.08121885864563,148.08121885864563,148.08121885864563,0.0,0.0,0.0,22700064.382514548
212,2020-08-21,22963349.60948799,22849258.828982845,23112087.39438893,22963349.609487988,22963349.60948799,14138.298516637376,14138.298516637376,14138.298516637376,14138.298516637376,14138.298516637376,14138.298516637376,0.0,0.0,0.0,22977487.90800463
213,2020-08-22,23226782.91768029,23099037.274903245,23352923.901200287,23226782.917680286,23226782.91768029,16296.42936087962,16296.42936087962,16296.42936087962,16296.42936087962,16296.42936087962,16296.42936087962,0.0,0.0,0.0,23243079.34704117
214,2020-08-23,23490216.22587259,23375369.60225559,23608577.290029436,23490216.22587259,23490216.22587259,2080.222820968231,2080.222820968231,2080.222820968231,2080.222820968231,2080.222820968231,2080.222820968231,0.0,0.0,0.0,23492296.44869356
215,2020-08-24,23753649.534064885,23610786.533255495,23901132.030320458,23753649.534064885,23753649.534064885,-10999.425019496606,-10999.425019496606,-10999.425019496606,-10999.425019496606,-10999.425019496606,-10999.425019496606,0.0,0.0,0.0,23742650.10904539
216,2020-08-25,24017082.842257183,23876271.655179456,24114840.704193193,24017082.842257183,24017082.842257183,-14657.398555109297,-14657.398555109297,-14657.398555109297,-14657.398555109297,-14657.398555109297,-14657.398555109297,0.0,0.0,0.0,24002425.443702072
217,2020-08-26,24280516.150449477,24144742.693960153,24399312.79410825,24280516.150449477,24280516.150449477,-7006.208342760931,-7006.208342760931,-7006.208342760931,-7006.208342760931,-7006.208342760931,-7006.208342760931,0.0,0.0,0.0,24273509.942106716
218,2020-08-27,24543949.45864178,24424389.39523136,24683236.146024078,24543949.458641775,24543949.45864178,148.08121886373172,148.08121886373172,148.08121886373172,148.08121886373172,148.08121886373172,148.08121886373172,0.0,0.0,0.0,24544097.539860643
219,2020-08-28,24807382.766834076,24688410.446830906,24972126.28220997,24807382.766834073,24807382.766834076,14138.298516636254,14138.298516636254,14138.298516636254,14138.298516636254,14138.298516636254,14138.298516636254,0.0,0.0,0.0,24821521.06535071
220,2020-08-29,25070816.075026378,24957956.93130914,25241430.39302724,25070816.075026378,25070816.075026378,16296.429360903185,16296.429360903185,16296.429360903185,16296.429360903185,16296.429360903185,16296.429360903185,0.0,0.0,0.0,25087112.50438728
221,2020-08-30,25334249.38321868,25202945.673145615,25463178.726259947,25334249.383218676,25334249.38321868,2080.2228209533528,2080.2228209533528,2080.2228209533528,2080.2228209533528,2080.2228209533528,2080.2228209533528,0.0,0.0,0.0,25336329.606039632
222,2020-08-31,25597682.691410977,25459470.33842374,25704538.723760176,25597682.691410974,25597682.691410977,-10999.425019501456,-10999.425019501456,-10999.425019501456,-10999.425019501456,-10999.425019501456,-10999.425019501456,0.0,0.0,0.0,25586683.266391475
223,2020-09-01,25861115.99960328,25718125.101855364,25976050.138464343,25861115.99960328,25861115.99960328,-14657.398555109728,-14657.398555109728,-14657.398555109728,-14657.398555109728,-14657.398555109728,-14657.398555109728,0.0,0.0,0.0,25846458.601048168
